,Close,High,Low,Open,Volume,MFI_10,ATR_10,STOCHk_10_3_3,RET,MOM,VOL,ATR_10_res,MFI_10_res,STOCHk_10_3_3_res,Investor_Sentiment_PC1
2026-02-02,5089.14013671875,5376.919921875,4899.2998046875,5122.6201171875,3692700,74.92124102055581,247.2045973679596,90.48831292843931,-0.02588254448413374,0.31258629214902134,0.0010007511533025072,31.819420042722584,-15.682686963997398,-6.909135164301176,-1.8801431504234911
2026-02-09,5507.009765625,5583.740234375,5257.52978515625,5299.10009765625,4125100,78.03097728844033,271.94414739678865,89.76960801171073,0.08211006529202658,0.26767308844667925,0.0012737479663706038,32.715055753288425,-17.09883608382364,-19.094241865975135,-2.4754914327646964
2026-02-16,5808.52978515625,5809.91015625,5614.97021484375,5642.08984375,2935100,79.39252865250694,275.0397717196098,91.92415611509398,0.054752040102298505,0.3056074916720658,0.0013100982121748857,24.022783574913035,-17.543022998733676,-17.265634394032332,-2.2646473947593853
2026-02-23,6244.1298828125,6347.41015625,5775.60986328125,5903.10986328125,7070800,88.731661627466,304.7158238445238,96.86412794672032,0.07499317620259593,0.3439913521766983,0.0014303491942580962,29.291329311914808,-15.255792682589686,-21.04431178143193,-2.3712398431604065
2026-03-02,5584.8701171875,6180.4501953125,5059.4501953125,6165.14990234375,5748500,73.57772222846437,392.7122102100715,86.90573472828436,-0.10558072589740142,0.45416678726175785,0.002912533508750364,-43.16940913419455,-11.335211720800558,-2.613314934480343,-0.0015252894632568942
2026-03-09,5487.240234375,5746.35986328125,5096.16015625,5265.3701171875,4709300,64.05540162896926,418.46095989218935,72.34286406594258,-0.017481137567021077,0.3214429775505053,0.0031341400260248608,-9.764910619332056,-10.608837264865315,-11.988727753822744,-0.968198551940721
2026-03-16,5781.2001953125,5934.35009765625,5448.75,5510.81982421875,6027800,67.63011688816532,425.1748736685954,63.25927763627552,0.05357154933658226,0.2603871079530051,0.003175098676695738,3.7368862555609894,-6.624842470542745,-24.88471642973534,-1.4893782379187543
2026-03-23,5438.8701171875,5740.97021484375,5220.10009765625,5580.14990234375,4884500,58.8291125009559,438.7673960673609,55.146241246908005,-0.05921436147507353,0.24975594175948257,0.003679569729676401,-19.1758612520822,4.415482634338389,-6.3924503004575115,0.39010989686847636
2026-03-30,5377.2998046875,5574.6201171875,5042.990234375,5181.7998046875,5463100,50.064521194021445,448.0536447418749,47.53522798370718,-0.011320423391878776,0.1350678192063559,0.0035754936191337307,28.28598710014677,5.475362822097232,-6.4250870773513995,-0.44909791309392505
2026-04-06,5858.8701171875,5919.60009765625,5404.91015625,5423.35009765625,5062600,52.421702596816665,457.4783095645624,46.89378205662136,0.08955615829346275,0.09289889277286945,0.0041189390840735435,-12.84010962132669,6.105835815406216,-15.583271380009919,0.008360524580057174
2026-04-13,6191.919921875,6231.02978515625,5730.22998046875,5737.27978515625,4511900,60.39900002516211,461.81045907685615,62.58215280707103,0.05684539817847645,0.1355037964114575,0.004187924554843096,-24.336646127992367,12.542126375561338,0.3233197506269221,1.273979577530109
2026-04-20,6475.6298828125,6557.759765625,6176.75,6213.919921875,4305600,61.08893909956979,453.7303897316706,82.97380659376735,0.04581938470089075,0.21823173907406768,0.004033377515315128,-39.49436771942095,1.2641346673823435,9.103373579379365,1.198388708657895
2026-04-27,6598.8701171875,6750.27001953125,6529.18994140625,6533.60009765625,3385600,61.817127769945984,435.82136443037854,91.26329982523312,0.01903138947179528,0.18194105848293185,0.003662054894610874,-8.332118658727268,7.401953787197044,25.14451345429086,1.6368067469179004
2026-05-04,7498.0,7531.8798828125,6741.6298828125,6782.93017578125,3159300,59.014516511990536,485.5402045498407,94.78297123153288,0.13625512653607386,0.14622040785242862,0.004860617685891067,-76.79980441371674,5.519744441352628,21.00545178809513,2.657240448354031
